npi,drug_name,generic_name,total_claim_count
1538113337,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,29
1336196724,CEFUROXIME,CEFUROXIME AXETIL,15
1982654869,AZITHROMYCIN,AZITHROMYCIN,18
1578595096,DIPHENHYDRAMINE HCL,DIPHENHYDRAMINE HCL,30
1578595096,CHOLESTYRAMINE,CHOLESTYRAMINE (WITH SUGAR),27
1578595096,MUPIROCIN,MUPIROCIN,21
1982654869,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,11
1336196724,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,13
1578595096,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,88
1639161813,AZELASTINE HCL,AZELASTINE HCL,27
1578595096,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,11
1578595096,OMEPRAZOLE,OMEPRAZOLE,160
1982654869,CLARITHROMYCIN ER,CLARITHROMYCIN,25
1578595096,MONTELUKAST SODIUM,MONTELUKAST SODIUM,330
1578595096,AZITHROMYCIN,AZITHROMYCIN,30
1538113337,VENTOLIN HFA,ALBUTEROL SULFATE,32
1336196724,ADVAIR HFA,FLUTICASONE/SALMETEROL,24
1982654869,DULERA,MOMETASONE/FORMOTEROL,18
1982654869,SULFAMETHOXAZOLE-TRIMETHOPRIM,SULFAMETHOXAZOLE/TRIMETHOPRIM,11
1982654869,OMEPRAZOLE,OMEPRAZOLE,19
1538113337,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,17
1578595096,PAROXETINE HCL,PAROXETINE HCL,12
1982654869,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,12
1578595096,DULERA,MOMETASONE/FORMOTEROL,44
1538113337,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,11
1336196724,DAPSONE,DAPSONE,19
1538113337,THEOPHYLLINE ANHYDROUS,THEOPHYLLINE ANHYDROUS,28
1538113337,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,34
1538113337,NASONEX,MOMETASONE FUROATE,51
1982654869,AMOX TR-POTASSIUM CLAVULANATE,AMOXICILLIN/POTASSIUM CLAV,36
1538113337,DULERA,MOMETASONE/FORMOTEROL,14
1982654869,VENTOLIN HFA,ALBUTEROL SULFATE,74
1538113337,OMEPRAZOLE,OMEPRAZOLE,15
1578595096,ALVESCO,CICLESONIDE,13
1578595096,ZAFIRLUKAST,ZAFIRLUKAST,12
1982654869,PROAIR HFA,ALBUTEROL SULFATE,101
1639161813,GAMMAGARD LIQUID,"IMMUNE GLOBULIN,GAMMA(IGG)",20
1639161813,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,25
1578595096,DOXEPIN HCL,DOXEPIN HCL,12
1578595096,GABAPENTIN,GABAPENTIN,11
1538113337,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,65
1336196724,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,23
1578595096,ASMANEX,MOMETASONE FUROATE,95
1578595096,FLUCONAZOLE,FLUCONAZOLE,17
1578595096,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,60
1578595096,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,141
1376536920,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,19
1578595096,SODIUM CHLORIDE,SODIUM CHLORIDE IRRIG SOLUTION,72
1538113337,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,83
1336196724,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,11
1982654869,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,18
1982654869,RANITIDINE HCL,RANITIDINE HCL,136
1538113337,VERAMYST,FLUTICASONE FUROATE,20
1336196724,VENTOLIN HFA,ALBUTEROL SULFATE,22
1336196724,FLOVENT HFA,FLUTICASONE PROPIONATE,11
1538113337,PATANOL,OLOPATADINE HCL,21
1336196724,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,103
1982654869,MONTELUKAST SODIUM,MONTELUKAST SODIUM,173
1982654869,CEPHALEXIN,CEPHALEXIN,168
1578595096,MINOCYCLINE HCL,MINOCYCLINE HCL,29
1336196724,PATANASE,OLOPATADINE HCL,11
1538113337,AZELASTINE HCL,AZELASTINE HCL,98
1982654869,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,34
1336196724,DULERA,MOMETASONE/FORMOTEROL,23
1982654869,HYDROXYZINE HCL,HYDROXYZINE HCL,11
1578595096,HYDROXYZINE HCL,HYDROXYZINE HCL,12
1376536920,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,12
1578595096,NYSTATIN,NYSTATIN,13
1639161813,QVAR,BECLOMETHASONE DIPROPIONATE,23
1578595096,RANITIDINE HCL,RANITIDINE HCL,87
1538113337,METHYLPREDNISOLONE,METHYLPREDNISOLONE,22
1578595096,PROAIR HFA,ALBUTEROL SULFATE,17
1578595096,FLOVENT DISKUS,FLUTICASONE PROPIONATE,12
1982654869,QVAR,BECLOMETHASONE DIPROPIONATE,21
1578595096,NEXIUM,ESOMEPRAZOLE MAGNESIUM,18
1578595096,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,167
1336196724,COLCRYS,COLCHICINE,12
1336196724,MONTELUKAST SODIUM,MONTELUKAST SODIUM,119
1982654869,ASMANEX,MOMETASONE FUROATE,60
1578595096,GENTAMICIN SULFATE,GENTAMICIN SULFATE,13
1336196724,PROAIR HFA,ALBUTEROL SULFATE,17
1376536920,MONTELUKAST SODIUM,MONTELUKAST SODIUM,37
1982654869,FLUCONAZOLE,FLUCONAZOLE,17
1982654869,XOPENEX HFA,LEVALBUTEROL TARTRATE,18
1336196724,PREDNISONE,PREDNISONE,48
1578595096,NASONEX,MOMETASONE FUROATE,25
1578595096,CLOTRIMAZOLE,CLOTRIMAZOLE,46
1578595096,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,59
1982654869,CLARITHROMYCIN,CLARITHROMYCIN,19
1770603888,BACLOFEN,BACLOFEN,68
1073508131,OXYCODONE HCL,OXYCODONE HCL,11
1871572396,TEMAZEPAM,TEMAZEPAM,11
1871572396,OXYCODONE HCL,OXYCODONE HCL,92
1841495520,METHADONE HCL,METHADONE HCL,24
1073508131,BACLOFEN,BACLOFEN,26
1689785982,TRAMADOL HCL,TRAMADOL HCL,40
1205857901,MELOXICAM,MELOXICAM,13
1205857901,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,173
1295994358,MORPHINE SULFATE ER,MORPHINE SULFATE,12
1841211471,OXYCONTIN,OXYCODONE HCL,52
1992826838,GABAPENTIN,GABAPENTIN,258
1992826838,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,12
1841495520,MORPHINE SULFATE ER,MORPHINE SULFATE,28
1841211471,TIZANIDINE HCL,TIZANIDINE HCL,124
1770603888,MORPHINE SULFATE,MORPHINE SULFATE,19
1295994358,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,23
1871572396,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,12
1841211471,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,51
1992826838,DULOXETINE HCL,DULOXETINE HCL,17
1770603888,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,92
1841495520,OXYCONTIN,OXYCODONE HCL,48
1073508131,DOXEPIN HCL,DOXEPIN HCL,57
1770603888,BUTALBITAL-ACETAMINOPHEN-CAFFE,BUTALB/ACETAMINOPHEN/CAFFEINE,11
1689785982,MORPHINE SULFATE ER,MORPHINE SULFATE,18
1992826838,OPANA ER,OXYMORPHONE HCL,11
1295994358,GABAPENTIN,GABAPENTIN,31
1073508131,LYRICA,PREGABALIN,11
1841495520,FENTANYL,FENTANYL,24
1871572396,BACLOFEN,BACLOFEN,19
1356410161,GABAPENTIN,GABAPENTIN,25
1841211471,GABAPENTIN,GABAPENTIN,47
1689785982,OXYCONTIN,OXYCODONE HCL,21
1770603888,TOPIRAMATE,TOPIRAMATE,11
1770603888,ALPRAZOLAM,ALPRAZOLAM,37
1770603888,TRAZODONE HCL,TRAZODONE HCL,13
1689785982,OXYCODONE HCL,OXYCODONE HCL,27
1841495520,TRAMADOL HCL,TRAMADOL HCL,44
1992826838,MELOXICAM,MELOXICAM,29
1073508131,TIZANIDINE HCL,TIZANIDINE HCL,32
1841495520,OXYCODONE HCL,OXYCODONE HCL,55
1770603888,BUTRANS,BUPRENORPHINE,39
1396069076,TIZANIDINE HCL,TIZANIDINE HCL,14
1992826838,TIZANIDINE HCL,TIZANIDINE HCL,16
1841211471,TRAMADOL HCL,TRAMADOL HCL,133
1508806704,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,31
1770603888,KETOPROFEN,KETOPROFEN,22
1992826838,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,13
1841211471,MELOXICAM,MELOXICAM,26
1770603888,OXYCODONE HCL,OXYCODONE HCL,142
1841211471,NABUMETONE,NABUMETONE,11
1871572396,MORPHINE SULFATE,MORPHINE SULFATE,22
1871572396,OPANA ER,OXYMORPHONE HCL,13
1770603888,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,40
1841495520,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,14
1871572396,LIDOCAINE,LIDOCAINE,16
1841211471,LYRICA,PREGABALIN,27
1841495520,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,26
1841495520,LYRICA,PREGABALIN,25
1871572396,TRAMADOL HCL,TRAMADOL HCL,64
1770603888,MORPHINE SULFATE ER,MORPHINE SULFATE,122
1689785982,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,23
1770603888,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,30
1205857901,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,34
1992826838,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,109
1871572396,MELOXICAM,MELOXICAM,15
1871572396,HYDROMORPHONE HCL,HYDROMORPHONE HCL,21
1073508131,MELOXICAM,MELOXICAM,33
1770603888,SAVELLA,MILNACIPRAN HCL,35
1841211471,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,314
1770603888,FENTANYL,FENTANYL,110
1073508131,FENTANYL,FENTANYL,19
1205857901,METHADONE HCL,METHADONE HCL,28
1073508131,TRAMADOL HCL,TRAMADOL HCL,79
1770603888,DULOXETINE HCL,DULOXETINE HCL,34
1770603888,HYDROMORPHONE HCL,HYDROMORPHONE HCL,27
1770603888,CELEBREX,CELECOXIB,21
1689785982,LYRICA,PREGABALIN,21
1871572396,NUCYNTA ER,TAPENTADOL HCL,11
1770603888,TIZANIDINE HCL,TIZANIDINE HCL,82
1841495520,BACLOFEN,BACLOFEN,12
1992826838,LYRICA,PREGABALIN,45
1073508131,CEPHALEXIN,CEPHALEXIN,58
1508806704,DIAZEPAM,DIAZEPAM,26
1073508131,GABAPENTIN,GABAPENTIN,133
1205857901,MORPHINE SULFATE ER,MORPHINE SULFATE,61
1073508131,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,166
1356410161,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,18
1841211471,METHADONE HCL,METHADONE HCL,29
1205857901,FENTANYL,FENTANYL,64
1841211471,FENTANYL,FENTANYL,43
1841495520,GABAPENTIN,GABAPENTIN,28
1073508131,TOPIRAMATE,TOPIRAMATE,12
1770603888,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,372
1871572396,GABAPENTIN,GABAPENTIN,28
1841211471,MORPHINE SULFATE ER,MORPHINE SULFATE,229
1073508131,METHOCARBAMOL,METHOCARBAMOL,11
1205857901,TRAMADOL HCL,TRAMADOL HCL,91
1992826838,CELEBREX,CELECOXIB,12
1871572396,OXYCONTIN,OXYCODONE HCL,75
1871572396,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,14
1205857901,OXYCODONE HCL,OXYCODONE HCL,11
1841495520,TOPIRAMATE,TOPIRAMATE,11
1205857901,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,38
1841211471,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,84
1689785982,HYDROMORPHONE HCL,HYDROMORPHONE HCL,15
1841211471,CELEBREX,CELECOXIB,17
1205857901,OXYCONTIN,OXYCODONE HCL,17
1770603888,TRAMADOL HCL,TRAMADOL HCL,96
1992826838,TRAMADOL HCL,TRAMADOL HCL,92
1841495520,MELOXICAM,MELOXICAM,18
1396069076,GABAPENTIN,GABAPENTIN,18
1841495520,MORPHINE SULFATE,MORPHINE SULFATE,18
1770603888,TEMAZEPAM,TEMAZEPAM,17
1396069076,BACLOFEN,BACLOFEN,15
1770603888,LYRICA,PREGABALIN,175
1770603888,IBUPROFEN,IBUPROFEN,20
1073508131,BUTALBITAL-ASPIRIN-CAFFEINE,BUTALBITAL/ASPIRIN/CAFFEINE,11
1205857901,GABAPENTIN,GABAPENTIN,81
1770603888,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,64
1871572396,FENTANYL,FENTANYL,22
1841211471,ENDOCET,OXYCODONE HCL/ACETAMINOPHEN,26
1770603888,MELOXICAM,MELOXICAM,74
1689785982,METHADONE HCL,METHADONE HCL,15
1770603888,METHADONE HCL,METHADONE HCL,46
1871572396,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,14
1871572396,MORPHINE SULFATE ER,MORPHINE SULFATE,53
1871572396,METHADONE HCL,METHADONE HCL,31
1770603888,CARISOPRODOL,CARISOPRODOL,28
1396069076,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,11
1689785982,FENTANYL,FENTANYL,18
1871572396,LYRICA,PREGABALIN,23
1295994358,LYRICA,PREGABALIN,11
1992826838,FENTANYL,FENTANYL,43
1841211471,MORPHINE SULFATE,MORPHINE SULFATE,14
1205857901,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,37
1770603888,GABAPENTIN,GABAPENTIN,134
1770603888,OXYCONTIN,OXYCODONE HCL,68
1841211471,DRONABINOL,DRONABINOL,26
1396069076,METHADONE HCL,METHADONE HCL,20
1841211471,OXYCODONE HCL,OXYCODONE HCL,30
1205857901,TIZANIDINE HCL,TIZANIDINE HCL,19
1073508131,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,12
1992826838,MORPHINE SULFATE ER,MORPHINE SULFATE,22
1871572396,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,16
1770603888,LIDODERM,LIDOCAINE,43
1841495520,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,15
1770603888,VOLTAREN,DICLOFENAC SODIUM,24
1871572396,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,40
1770603888,LIDOCAINE,LIDOCAINE,23
1992826838,TOPIRAMATE,TOPIRAMATE,33
1457323081,DIOVAN,VALSARTAN,12
1457323081,JANTOVEN,WARFARIN SODIUM,60
1194778738,BYSTOLIC,NEBIVOLOL HCL,12
1457323081,LISINOPRIL,LISINOPRIL,79
1558366500,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,65
1457323081,WARFARIN SODIUM,WARFARIN SODIUM,166
1558366500,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,342
1578683249,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,21
1194778738,NIACIN ER,NIACIN,11
1194778738,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,47
1770538019,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,20
1457323081,AMIODARONE HCL,AMIODARONE HCL,25
1558366500,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM,71
1194778738,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,27
1538186382,DILTIAZEM 24HR ER,DILTIAZEM HCL,13
1194778738,AMIODARONE HCL,AMIODARONE HCL,200
1770538019,DIGOXIN,DIGOXIN,174
1194778738,CRESTOR,ROSUVASTATIN CALCIUM,29
1194778738,PROPAFENONE HCL,PROPAFENONE HCL,175
1770538019,XARELTO,RIVAROXABAN,15
1558366500,FUROSEMIDE,FUROSEMIDE,152
1457323081,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,18
1770538019,CRESTOR,ROSUVASTATIN CALCIUM,38
1770538019,CHLORTHALIDONE,CHLORTHALIDONE,95
1457323081,FUROSEMIDE,FUROSEMIDE,37
1194778738,LISINOPRIL,LISINOPRIL,65
1194778738,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,335
1558366500,WARFARIN SODIUM,WARFARIN SODIUM,530
1558366500,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,27
1194778738,CLOPIDOGREL,CLOPIDOGREL BISULFATE,29
1558366500,METOLAZONE,METOLAZONE,18
1194778738,RAMIPRIL,RAMIPRIL,15
1770538019,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,90
1770538019,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,115
1770538019,WARFARIN SODIUM,WARFARIN SODIUM,108
1770538019,CARVEDILOL,CARVEDILOL,910
1457323081,CLOPIDOGREL,CLOPIDOGREL BISULFATE,48
1558366500,MULTAQ,DRONEDARONE HCL,18
1194778738,DIOVAN,VALSARTAN,16
1770538019,DIGOX,DIGOXIN,100
1538186382,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,68
1558366500,NITROSTAT,NITROGLYCERIN,22
1770538019,SIMVASTATIN,SIMVASTATIN,117
1770538019,TIKOSYN,DOFETILIDE,563
1770538019,SPIRONOLACTONE,SPIRONOLACTONE,109
1770538019,RAMIPRIL,RAMIPRIL,13
1194778738,DIGOXIN,DIGOXIN,187
1194778738,JANTOVEN,WARFARIN SODIUM,16
1538186382,LISINOPRIL,LISINOPRIL,21
1194778738,BENAZEPRIL HCL,BENAZEPRIL HCL,17
1558366500,SIMVASTATIN,SIMVASTATIN,31
1457323081,DILTIAZEM 24HR CD,DILTIAZEM HCL,44
1558366500,METOPROLOL TARTRATE,METOPROLOL TARTRATE,197
1457323081,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,30
1770538019,MEXILETINE HCL,MEXILETINE HCL,71
1558366500,DILTIAZEM 24HR ER,DILTIAZEM HCL,35
1457323081,SOTALOL,SOTALOL HCL,58
1457323081,METOPROLOL TARTRATE,METOPROLOL TARTRATE,264
1457323081,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,75
1457323081,ATENOLOL,ATENOLOL,23
1194778738,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,23
1194778738,CARTIA XT,DILTIAZEM HCL,25
1770538019,LACTULOSE,LACTULOSE,15
1770538019,FUROSEMIDE,FUROSEMIDE,137
1457323081,FLECAINIDE ACETATE,FLECAINIDE ACETATE,137
1770538019,LISINOPRIL,LISINOPRIL,143
1770538019,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,67
1770538019,CARTIA XT,DILTIAZEM HCL,16
1558366500,KLOR-CON M20,POTASSIUM CHLORIDE,15
1770538019,WELCHOL,COLESEVELAM HCL,11
1194778738,SIMVASTATIN,SIMVASTATIN,26
1194778738,PROPAFENONE HCL ER,PROPAFENONE HCL,13
1194778738,PACERONE,AMIODARONE HCL,21
1558366500,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,41
1558366500,DIGOX,DIGOXIN,22
1538186382,FLECAINIDE ACETATE,FLECAINIDE ACETATE,33
1194778738,ENALAPRIL MALEATE,ENALAPRIL MALEATE,16
1558366500,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,28
1770538019,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,121
1194778738,CANDESARTAN CILEXETIL,CANDESARTAN CILEXETIL,15
1194778738,XARELTO,RIVAROXABAN,79
1770538019,EPLERENONE,EPLERENONE,33
1194778738,HYDRALAZINE HCL,HYDRALAZINE HCL,49
1770538019,METOPROLOL TARTRATE,METOPROLOL TARTRATE,67
1194778738,QUINAPRIL HCL,QUINAPRIL HCL,12
1457323081,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,12
1558366500,XARELTO,RIVAROXABAN,61
1194778738,METOPROLOL TARTRATE,METOPROLOL TARTRATE,62
1457323081,SIMVASTATIN,SIMVASTATIN,41
1558366500,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,176
1194778738,TIKOSYN,DOFETILIDE,193
1538186382,SOTALOL,SOTALOL HCL,32
1578683249,METOPROLOL TARTRATE,METOPROLOL TARTRATE,13
1770538019,MULTAQ,DRONEDARONE HCL,33
1558366500,CLOPIDOGREL,CLOPIDOGREL BISULFATE,142
1194778738,DILTIAZEM 24HR ER,DILTIAZEM HCL,41
1770538019,FLECAINIDE ACETATE,FLECAINIDE ACETATE,240
1770538019,DILTIAZEM 24HR ER,DILTIAZEM HCL,25
1538186382,CARVEDILOL,CARVEDILOL,26
1457323081,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,71
1194778738,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,35
1770538019,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,172
1770538019,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,52
1770538019,RANEXA,RANOLAZINE,12
1558366500,CRESTOR,ROSUVASTATIN CALCIUM,17
1457323081,XARELTO,RIVAROXABAN,36
1194778738,ELIQUIS,APIXABAN,56
1538186382,AMIODARONE HCL,AMIODARONE HCL,45
1558366500,GEMFIBROZIL,GEMFIBROZIL,11
1194778738,MEXILETINE HCL,MEXILETINE HCL,84
1194778738,DIGOX,DIGOXIN,70
1194778738,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,69
1770538019,SOTALOL,SOTALOL HCL,127
1558366500,FLECAINIDE ACETATE,FLECAINIDE ACETATE,66
1558366500,AMIODARONE HCL,AMIODARONE HCL,27
1194778738,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,89
1770538019,CLOPIDOGREL,CLOPIDOGREL BISULFATE,21
1194778738,VERAPAMIL HCL,VERAPAMIL HCL,15
1194778738,SOTALOL,SOTALOL HCL,441
1770538019,MIDODRINE HCL,MIDODRINE HCL,13
1558366500,EFFIENT,PRASUGREL HCL,12
1194778738,FLECAINIDE ACETATE,FLECAINIDE ACETATE,172
1770538019,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM,12
1457323081,ELIQUIS,APIXABAN,20
1558366500,JANTOVEN,WARFARIN SODIUM,213
1558366500,HYDRALAZINE HCL,HYDRALAZINE HCL,18
1457323081,DIGOXIN,DIGOXIN,28
1558366500,ATENOLOL,ATENOLOL,49
1194778738,SPIRONOLACTONE,SPIRONOLACTONE,18
1558366500,DILTIAZEM 24HR CD,DILTIAZEM HCL,102
1194778738,CARVEDILOL,CARVEDILOL,228
1770538019,KLOR-CON M20,POTASSIUM CHLORIDE,38
1194778738,FUROSEMIDE,FUROSEMIDE,75
1770538019,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,45
1538186382,WARFARIN SODIUM,WARFARIN SODIUM,39
1457323081,TORSEMIDE,TORSEMIDE,12
1558366500,SOTALOL,SOTALOL HCL,83
1194778738,MULTAQ,DRONEDARONE HCL,45
1558366500,DIGOXIN,DIGOXIN,71
1770538019,DILTIAZEM 24HR CD,DILTIAZEM HCL,35
1770538019,COUMADIN,WARFARIN SODIUM,13
1194778738,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,51
1770538019,HYDRALAZINE HCL,HYDRALAZINE HCL,38
1558366500,LISINOPRIL,LISINOPRIL,158
1457323081,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,18
1770538019,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,12
1770538019,PROPAFENONE HCL,PROPAFENONE HCL,155
1770538019,LEVETIRACETAM,LEVETIRACETAM,11
1770538019,DILTIAZEM ER,DILTIAZEM HCL,28
1770538019,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,99
1194778738,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,23
1538186382,FUROSEMIDE,FUROSEMIDE,15
1770538019,ZETIA,EZETIMIBE,15
1770538019,LANOXIN,DIGOXIN,12
1770538019,DILTIAZEM HCL,DILTIAZEM HCL,12
1457323081,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,51
1558366500,CARTIA XT,DILTIAZEM HCL,30
1194778738,DILTIAZEM 24HR CD,DILTIAZEM HCL,120
1194778738,QUINIDINE SULFATE,QUINIDINE SULFATE,13
1558366500,CARVEDILOL,CARVEDILOL,236
1457323081,CARVEDILOL,CARVEDILOL,42
1770538019,BENAZEPRIL HCL,BENAZEPRIL HCL,37
1558366500,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,124
1770538019,AMIODARONE HCL,AMIODARONE HCL,295
1457323081,NITROSTAT,NITROGLYCERIN,15
1770538019,JANTOVEN,WARFARIN SODIUM,11
1538186382,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,14
1558366500,DILTIAZEM ER,DILTIAZEM HCL,14
1194778738,WARFARIN SODIUM,WARFARIN SODIUM,58
1770538019,ELIQUIS,APIXABAN,105
