npi,drug_name,generic_name,total_claim_count
1114106036,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,89
1134206329,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,39
1134206329,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,28
1134206329,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,64
1689681439,NASONEX,MOMETASONE FUROATE,24
1134206329,ASMANEX,MOMETASONE FUROATE,11
1114106036,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,51
1003859059,HYDROXYZINE HCL,HYDROXYZINE HCL,21
1114106036,ASMANEX,MOMETASONE FUROATE,26
1134206329,MELOXICAM,MELOXICAM,13
1164459327,PREDNISONE,PREDNISONE,22
1134206329,FLUOCINONIDE,FLUOCINONIDE,27
1013911924,SPIRIVA,TIOTROPIUM BROMIDE,50
1518037530,PREDNISONE,PREDNISONE,13
1255315834,CROMOLYN SODIUM,CROMOLYN SODIUM,22
1164459327,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,12
1669561841,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,13
1114106036,ADVAIR HFA,FLUTICASONE/SALMETEROL,19
1134206329,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,12
1255315834,PROAIR HFA,ALBUTEROL SULFATE,12
1669561841,HYDROXYZINE HCL,HYDROXYZINE HCL,17
1689681439,FLOVENT HFA,FLUTICASONE PROPIONATE,39
1013911924,NASONEX,MOMETASONE FUROATE,43
1750453379,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,14
1114106036,XOPENEX HFA,LEVALBUTEROL TARTRATE,59
1134206329,ALVESCO,CICLESONIDE,12
1669416335,DULERA,MOMETASONE/FORMOTEROL,89
1134206329,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,52
1518037530,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,47
1306041967,AZELASTINE HCL,AZELASTINE HCL,45
1255315834,ACYCLOVIR,ACYCLOVIR,13
1669561841,NEXIUM,ESOMEPRAZOLE MAGNESIUM,32
1164459327,OMEPRAZOLE,OMEPRAZOLE,18
1518037530,NEXIUM,ESOMEPRAZOLE MAGNESIUM,28
1518037530,DULERA,MOMETASONE/FORMOTEROL,35
1003859059,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,20
1518037530,XOPENEX HFA,LEVALBUTEROL TARTRATE,20
1669416335,AZELASTINE HCL,AZELASTINE HCL,86
1306041967,VENTOLIN HFA,ALBUTEROL SULFATE,18
1255315834,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,21
1114106036,OMEPRAZOLE,OMEPRAZOLE,11
1518037530,ASTEPRO,AZELASTINE HCL,29
1518037530,QVAR,BECLOMETHASONE DIPROPIONATE,31
1114106036,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,21
1518037530,OMEPRAZOLE,OMEPRAZOLE,56
1669561841,GABAPENTIN,GABAPENTIN,18
1518037530,RANITIDINE HCL,RANITIDINE HCL,17
1669561841,METHYLPREDNISOLONE,METHYLPREDNISOLONE,23
1134206329,MUPIROCIN,MUPIROCIN,16
1114106036,THEOPHYLLINE ANHYDROUS,THEOPHYLLINE ANHYDROUS,19
1306041967,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,38
1255315834,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,19
1689681439,RANITIDINE HCL,RANITIDINE HCL,11
1114106036,FLUCONAZOLE,FLUCONAZOLE,22
1669561841,MONTELUKAST SODIUM,MONTELUKAST SODIUM,261
1134206329,PROAIR HFA,ALBUTEROL SULFATE,14
1255315834,DYMISTA,AZELASTINE/FLUTICASONE,17
1669561841,DESLORATADINE,DESLORATADINE,31
1255315834,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,29
1134206329,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,28
1669561841,AZELASTINE HCL,AZELASTINE HCL,199
1134206329,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,18
1114106036,DYMISTA,AZELASTINE/FLUTICASONE,25
1134206329,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,17
1003859059,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,36
1114106036,XOLAIR,OMALIZUMAB,11
1689681439,QVAR,BECLOMETHASONE DIPROPIONATE,21
1114106036,FLOVENT DISKUS,FLUTICASONE PROPIONATE,45
1134206329,MONTELUKAST SODIUM,MONTELUKAST SODIUM,132
1750453379,QVAR,BECLOMETHASONE DIPROPIONATE,11
1114106036,MOXIFLOXACIN HCL,MOXIFLOXACIN HCL,11
1164459327,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,29
1255315834,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,83
1013911924,VENTOLIN HFA,ALBUTEROL SULFATE,14
1164459327,NAPROXEN,NAPROXEN,13
1114106036,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,22
1134206329,AZITHROMYCIN,AZITHROMYCIN,81
1306041967,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,51
1669561841,DYMISTA,AZELASTINE/FLUTICASONE,34
1164459327,XOLAIR,OMALIZUMAB,13
1134206329,RANITIDINE HCL,RANITIDINE HCL,22
1669561841,HYDROCORTISONE VALERATE,HYDROCORTISONE VALERATE,13
1164459327,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,16
1134206329,DESLORATADINE,DESLORATADINE,20
1689681439,PREDNISONE,PREDNISONE,39
1518037530,ZETONNA,CICLESONIDE,11
1114106036,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,107
1255315834,SINGULAIR,MONTELUKAST SODIUM,12
1114106036,VENTOLIN HFA,ALBUTEROL SULFATE,46
1013911924,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,20
1689681439,CLARINEX,DESLORATADINE,13
1518037530,PATADAY,OLOPATADINE HCL,13
1114106036,CELEBREX,CELECOXIB,14
1518037530,FLOVENT HFA,FLUTICASONE PROPIONATE,42
1518037530,AZITHROMYCIN,AZITHROMYCIN,35
1134206329,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,29
1114106036,PROAIR HFA,ALBUTEROL SULFATE,15
1669416335,PREDNISONE,PREDNISONE,18
1134206329,DOXEPIN HCL,DOXEPIN HCL,11
1134206329,DULERA,MOMETASONE/FORMOTEROL,17
1134206329,SERTRALINE HCL,SERTRALINE HCL,20
1669416335,ASMANEX,MOMETASONE FUROATE,12
1134206329,FUROSEMIDE,FUROSEMIDE,11
1164459327,VENTOLIN HFA,ALBUTEROL SULFATE,20
1164459327,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,18
1134206329,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,57
1013911924,RANITIDINE HCL,RANITIDINE HCL,25
1134206329,ADVAIR HFA,FLUTICASONE/SALMETEROL,52
1114106036,NEXIUM,ESOMEPRAZOLE MAGNESIUM,23
1750453379,AZELASTINE HCL,AZELASTINE HCL,26
1013911924,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,53
1518037530,DYMISTA,AZELASTINE/FLUTICASONE,78
1013911924,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,65
1013911924,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,37
1255315834,HYDROXYZINE HCL,HYDROXYZINE HCL,27
1669561841,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,37
1013911924,QVAR,BECLOMETHASONE DIPROPIONATE,13
1518037530,AZELASTINE HCL,AZELASTINE HCL,45
1518037530,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,125
1255315834,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,29
1669416335,MONTELUKAST SODIUM,MONTELUKAST SODIUM,105
1669561841,OMEPRAZOLE,OMEPRAZOLE,80
1134206329,AZELASTINE HCL,AZELASTINE HCL,54
1669561841,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,21
1255315834,ALBUTEROL SULFATE,ALBUTEROL SULFATE,30
1750453379,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,45
1003859059,AZELASTINE HCL,AZELASTINE HCL,47
1134206329,VENTOLIN HFA,ALBUTEROL SULFATE,32
1306041967,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,16
1669561841,NASONEX,MOMETASONE FUROATE,55
1114106036,QVAR,BECLOMETHASONE DIPROPIONATE,35
1134206329,DONEPEZIL HCL,DONEPEZIL HCL,12
1134206329,EPIPEN 2-PAK,EPINEPHRINE,12
1669561841,PROAIR HFA,ALBUTEROL SULFATE,32
1750453379,OMEPRAZOLE,OMEPRAZOLE,15
1669561841,FLOVENT HFA,FLUTICASONE PROPIONATE,40
1518037530,PROAIR HFA,ALBUTEROL SULFATE,22
1306041967,MONTELUKAST SODIUM,MONTELUKAST SODIUM,72
1669561841,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,196
1013911924,XOPENEX HFA,LEVALBUTEROL TARTRATE,13
1164459327,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,38
1255315834,NYSTATIN,NYSTATIN,23
1164459327,LISINOPRIL,LISINOPRIL,31
1750453379,ADVAIR HFA,FLUTICASONE/SALMETEROL,41
1669561841,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,38
1003859059,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,79
1306041967,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,15
1134206329,CLARITHROMYCIN,CLARITHROMYCIN,14
1669416335,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,16
1114106036,RANITIDINE HCL,RANITIDINE HCL,17
1255315834,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,38
1164459327,PROAIR HFA,ALBUTEROL SULFATE,23
1689681439,XOPENEX HFA,LEVALBUTEROL TARTRATE,11
1003859059,MUPIROCIN,MUPIROCIN,18
1003859059,OMEPRAZOLE,OMEPRAZOLE,17
1003859059,MONTELUKAST SODIUM,MONTELUKAST SODIUM,11
1013911924,OMEPRAZOLE,OMEPRAZOLE,33
1255315834,FLUCONAZOLE,FLUCONAZOLE,39
1114106036,MONTELUKAST SODIUM,MONTELUKAST SODIUM,166
1518037530,SPIRIVA,TIOTROPIUM BROMIDE,13
1164459327,AZITHROMYCIN,AZITHROMYCIN,28
1669561841,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,96
1669561841,VENTOLIN HFA,ALBUTEROL SULFATE,32
1134206329,MOMETASONE FUROATE,MOMETASONE FUROATE,11
1134206329,NASONEX,MOMETASONE FUROATE,72
1134206329,TROSPIUM CHLORIDE,TROSPIUM CHLORIDE,11
1255315834,MONTELUKAST SODIUM,MONTELUKAST SODIUM,85
1518037530,MONTELUKAST SODIUM,MONTELUKAST SODIUM,60
1003859059,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,14
1114106036,DESLORATADINE,DESLORATADINE,15
1306041967,DYMISTA,AZELASTINE/FLUTICASONE,11
1134206329,DESONIDE,DESONIDE,20
1114106036,AZITHROMYCIN,AZITHROMYCIN,37
1255315834,SPIRIVA,TIOTROPIUM BROMIDE,13
1134206329,LEVOFLOXACIN,LEVOFLOXACIN,34
1669561841,XOPENEX HFA,LEVALBUTEROL TARTRATE,15
1013911924,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,176
1457418386,MELOXICAM,MELOXICAM,11
1871765925,DIAZEPAM,DIAZEPAM,21
1770511503,BUTALBITAL-ACETAMINOPHEN-CAFFE,BUTALB/ACETAMINOPHEN/CAFFEINE,18
1457418386,METHYLPHENIDATE HCL,METHYLPHENIDATE HCL,53
1457418386,RISPERIDONE,RISPERIDONE,13
1457418386,OXYCONTIN,OXYCODONE HCL,178
1457418386,DIAZEPAM,DIAZEPAM,54
1710932447,GABAPENTIN,GABAPENTIN,68
1770511503,DICLOFENAC SODIUM,DICLOFENAC SODIUM,13
1437468592,IBUPROFEN,IBUPROFEN,15
1457418386,IBUPROFEN,IBUPROFEN,13
1700044815,LIDOCAINE,LIDOCAINE,15
1710932447,OPANA ER,OXYMORPHONE HCL,50
1770511503,TEMAZEPAM,TEMAZEPAM,15
1457418386,DEXTROAMPHETAMINE SULFATE,DEXTROAMPHETAMINE SULFATE,21
1871765925,BUSPIRONE HCL,BUSPIRONE HCL,35
1770511503,DULOXETINE HCL,DULOXETINE HCL,39
1679893127,LIDOCAINE,LIDOCAINE,16
1457418386,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,70
1457418386,ONDANSETRON HCL,ONDANSETRON HCL,11
1407114713,OXYCONTIN,OXYCODONE HCL,20
1770511503,BACLOFEN,BACLOFEN,19
1871765925,IBUPROFEN,IBUPROFEN,19
1457418386,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,16
1962427179,DULOXETINE HCL,DULOXETINE HCL,24
1770511503,TRAMADOL HCL,TRAMADOL HCL,11
1457418386,OXYCODONE HCL,OXYCODONE HCL,261
1770511503,OMEPRAZOLE,OMEPRAZOLE,26
1407114713,METHADONE HCL,METHADONE HCL,32
1700985850,LYRICA,PREGABALIN,12
1962427179,MORPHINE SULFATE ER,MORPHINE SULFATE,124
1437468592,PREDNISONE,PREDNISONE,18
1770511503,PROMETHAZINE HCL,PROMETHAZINE HCL,13
1457418386,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,154
1871765925,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,105
1871765925,CLONAZEPAM,CLONAZEPAM,21
1871765925,LACTULOSE,LACTULOSE,15
1679893127,OXYCONTIN,OXYCODONE HCL,14
1770511503,CLONAZEPAM,CLONAZEPAM,47
1770511503,NADOLOL,NADOLOL,14
1457418386,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,24
1871765925,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,12
1770511503,METOCLOPRAMIDE HCL,METOCLOPRAMIDE HCL,28
1770511503,LIDOCAINE HCL,LIDOCAINE HCL,24
1710932447,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,14
1700044815,MELOXICAM,MELOXICAM,16
1770511503,KADIAN,MORPHINE SULFATE,13
1770511503,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,14
1962427179,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,11
1407114713,GABAPENTIN,GABAPENTIN,63
1700044815,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,54
1871765925,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,24
1407114713,CEPHALEXIN,CEPHALEXIN,18
1407114713,MORPHINE SULFATE,MORPHINE SULFATE,22
1770511503,OXYCONTIN,OXYCODONE HCL,50
1457418386,VENLAFAXINE HCL ER,VENLAFAXINE HCL,73
1700044815,DULOXETINE HCL,DULOXETINE HCL,18
1871765925,NAMENDA,MEMANTINE HCL,11
1871765925,HYDROXYZINE HCL,HYDROXYZINE HCL,25
1407114713,TOPIRAMATE,TOPIRAMATE,15
1770511503,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,14
1437468592,AZITHROMYCIN,AZITHROMYCIN,18
1457418386,SAVELLA,MILNACIPRAN HCL,16
1962427179,MORPHINE SULFATE,MORPHINE SULFATE,15
1871765925,METHADONE HCL,METHADONE HCL,32
1770511503,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,37
1700044815,VOLTAREN,DICLOFENAC SODIUM,22
1770511503,METHADONE HCL,METHADONE HCL,69
1457418386,TOPIRAMATE,TOPIRAMATE,12
1457418386,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,26
1457418386,LIDOCAINE-PRILOCAINE,LIDOCAINE/PRILOCAINE,22
1710932447,LIDOCAINE,LIDOCAINE,87
1700044815,HYDROMORPHONE HCL,HYDROMORPHONE HCL,26
1710932447,DULOXETINE HCL,DULOXETINE HCL,68
1457418386,METHADONE HCL,METHADONE HCL,295
1962427179,GABAPENTIN,GABAPENTIN,48
1700985850,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20
1962427179,OXYCODONE HCL,OXYCODONE HCL,117
1679893127,OXYCODONE HCL,OXYCODONE HCL,12
1962427179,TEMAZEPAM,TEMAZEPAM,11
1457418386,BUPROPION HCL SR,BUPROPION HCL,11
1437468592,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,13
1962427179,ENDOCET,OXYCODONE HCL/ACETAMINOPHEN,15
1770511503,TRAZODONE HCL,TRAZODONE HCL,24
1700044815,MORPHINE SULFATE ER,MORPHINE SULFATE,46
1679893127,VOLTAREN,DICLOFENAC SODIUM,13
1962427179,LYRICA,PREGABALIN,77
1700044815,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,30
1407114713,OXYCODONE HCL,OXYCODONE HCL,101
1710932447,METHADONE HCL,METHADONE HCL,11
1407114713,VENLAFAXINE HCL ER,VENLAFAXINE HCL,13
1457418386,SERTRALINE HCL,SERTRALINE HCL,18
1407114713,BACLOFEN,BACLOFEN,16
1457418386,PROZAC,FLUOXETINE HCL,13
1407114713,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,57
1962427179,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,234
1407114713,CLONIDINE HCL,CLONIDINE HCL,11
1770511503,LYRICA,PREGABALIN,45
1871765925,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,17
1770511503,FENTANYL,FENTANYL,44
1962427179,ONDANSETRON ODT,ONDANSETRON,12
1962427179,CLONAZEPAM,CLONAZEPAM,12
1679893127,METHADONE HCL,METHADONE HCL,30
1962427179,NAPROXEN,NAPROXEN,15
1770511503,VOLTAREN,DICLOFENAC SODIUM,22
1770511503,BOTOX,ONABOTULINUMTOXINA,18
1710932447,OXYCONTIN,OXYCODONE HCL,58
1457418386,AMITIZA,LUBIPROSTONE,19
1871765925,DICLOFENAC SODIUM,DICLOFENAC SODIUM,11
1457418386,TIZANIDINE HCL,TIZANIDINE HCL,45
1407114713,LYRICA,PREGABALIN,71
1770511503,DIAZEPAM,DIAZEPAM,71
1871765925,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,14
1710932447,HYDROMORPHONE HCL,HYDROMORPHONE HCL,97
1457418386,PROMETHAZINE HCL,PROMETHAZINE HCL,28
1710932447,MORPHINE SULFATE,MORPHINE SULFATE,23
1770511503,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,61
1770511503,TOPIRAMATE,TOPIRAMATE,36
1700044815,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,17
1700044815,TRAMADOL HCL,TRAMADOL HCL,38
1770511503,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,31
1871765925,DULOXETINE HCL,DULOXETINE HCL,40
1437468592,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,26
1700044815,FENTANYL,FENTANYL,28
1407114713,METHYLPHENIDATE HCL,METHYLPHENIDATE HCL,13
1700985850,CLONIDINE,CLONIDINE,11
1962427179,METHADONE HCL,METHADONE HCL,32
1457418386,DULOXETINE HCL,DULOXETINE HCL,33
1700985850,GABAPENTIN,GABAPENTIN,13
1770511503,HYDROMORPHONE HCL,HYDROMORPHONE HCL,29
1710932447,OXYCODONE HCL,OXYCODONE HCL,64
1407114713,FENTANYL,FENTANYL,36
1770511503,RIZATRIPTAN,RIZATRIPTAN BENZOATE,42
1770511503,CLONIDINE HCL,CLONIDINE HCL,27
1770511503,BUSPIRONE HCL,BUSPIRONE HCL,13
1407114713,MORPHINE SULFATE ER,MORPHINE SULFATE,44
1871765925,MORPHINE SULFATE,MORPHINE SULFATE,15
1700044815,LYRICA,PREGABALIN,19
1457418386,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,30
1962427179,PROMETHAZINE HCL,PROMETHAZINE HCL,12
1871765925,TRAZODONE HCL,TRAZODONE HCL,19
1700044815,GABAPENTIN,GABAPENTIN,100
1679893127,BACLOFEN,BACLOFEN,21
1770511503,CARISOPRODOL,CARISOPRODOL,19
1710932447,LYRICA,PREGABALIN,95
1962427179,CARISOPRODOL,CARISOPRODOL,50
1871765925,MORPHINE SULFATE ER,MORPHINE SULFATE,144
1679893127,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,42
1457418386,TRAZODONE HCL,TRAZODONE HCL,13
1871765925,LISINOPRIL,LISINOPRIL,15
1871765925,MELOXICAM,MELOXICAM,14
