npi,drug_name,generic_name,total_claim_count
1831145929,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,12
1437163938,DULOXETINE HCL,DULOXETINE HCL,16
1710963681,HYDROMORPHONE HCL,HYDROMORPHONE HCL,84
1710963681,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,82
1831145929,BUPRENORPHINE-NALOXONE,BUPRENORPHINE HCL/NALOXONE HCL,12
1831145929,AZITHROMYCIN,AZITHROMYCIN,11
1508855149,TIZANIDINE HCL,TIZANIDINE HCL,11
1831145929,NAPROXEN,NAPROXEN,50
1831145929,DULOXETINE HCL,DULOXETINE HCL,88
1508855149,METHOCARBAMOL,METHOCARBAMOL,14
1174537674,MORPHINE SULFATE ER,MORPHINE SULFATE,48
1508855149,LYRICA,PREGABALIN,22
1831145929,METHOCARBAMOL,METHOCARBAMOL,51
1245240308,OXYCONTIN,OXYCODONE HCL,29
1174537674,TIZANIDINE HCL,TIZANIDINE HCL,12
1710963681,CLONAZEPAM,CLONAZEPAM,12
1437163938,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,20
1831145929,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,24
1912131566,OXYCODONE HCL,OXYCODONE HCL,14
1710963681,ALPRAZOLAM,ALPRAZOLAM,29
1831145929,FUROSEMIDE,FUROSEMIDE,19
1073593315,OXYCONTIN,OXYCODONE HCL,30
1710963681,FENTANYL,FENTANYL,28
1831145929,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,30
1073593315,DULOXETINE HCL,DULOXETINE HCL,12
1073593315,ALPRAZOLAM,ALPRAZOLAM,22
1437170586,GABAPENTIN,GABAPENTIN,15
1245240308,BUPRENORPHINE-NALOXONE,BUPRENORPHINE HCL/NALOXONE HCL,12
1831145929,ZONISAMIDE,ZONISAMIDE,11
1831145929,SIMVASTATIN,SIMVASTATIN,11
1831145929,SUMATRIPTAN,SUMATRIPTAN,12
1831145929,AMPHETAMINE SALT COMBO,DEXTROAMPHETAMINE/AMPHETAMINE,13
1073593315,FENTANYL,FENTANYL,55
1073593315,MORPHINE SULFATE ER,MORPHINE SULFATE,90
1710963681,OXYCONTIN,OXYCODONE HCL,31
1508855149,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,12
1073593315,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,12
1831145929,NEXIUM,ESOMEPRAZOLE MAGNESIUM,12
1174537674,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,23
1831145929,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,174
1831145929,MORPHINE SULFATE,MORPHINE SULFATE,85
1831145929,IBUPROFEN,IBUPROFEN,25
1831145929,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,77
1831145929,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,11
1245240308,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,78
1073593315,MORPHINE SULFATE,MORPHINE SULFATE,25
1073593315,CLONAZEPAM,CLONAZEPAM,22
1831145929,PROAIR HFA,ALBUTEROL SULFATE,12
1831145929,PAROXETINE HCL,PAROXETINE HCL,32
1508855149,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,19
1710963681,CARISOPRODOL,CARISOPRODOL,29
1831145929,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,12
1831145929,TRAMADOL HCL,TRAMADOL HCL,248
1831145929,CLONAZEPAM,CLONAZEPAM,493
1831145929,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,161
1073593315,IBUPROFEN,IBUPROFEN,12
1831145929,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,1170
1245240308,HYDROMORPHONE HCL,HYDROMORPHONE HCL,16
1831145929,OXYMORPHONE HCL ER,OXYMORPHONE HCL,23
1831145929,METHADONE HCL,METHADONE HCL,318
1073593315,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,60
1508855149,LIDOCAINE-PRILOCAINE,LIDOCAINE/PRILOCAINE,17
1073593315,CARISOPRODOL,CARISOPRODOL,36
1710963681,TIZANIDINE HCL,TIZANIDINE HCL,36
1437163938,METHADONE HCL,METHADONE HCL,14
1437170586,OXYCODONE HCL,OXYCODONE HCL,32
1831145929,EXALGO,HYDROMORPHONE HCL,29
1508855149,FENTANYL,FENTANYL,24
1245240308,VOLTAREN,DICLOFENAC SODIUM,11
1912131566,MORPHINE SULFATE ER,MORPHINE SULFATE,16
1073593315,METHADONE HCL,METHADONE HCL,29
1245240308,OXYCODONE HCL,OXYCODONE HCL,48
1437170586,TIZANIDINE HCL,TIZANIDINE HCL,32
1245240308,SUBOXONE,BUPRENORPHINE HCL/NALOXONE HCL,22
1831145929,ALPRAZOLAM,ALPRAZOLAM,97
1831145929,MORPHINE SULFATE ER,MORPHINE SULFATE,562
1710963681,GABAPENTIN,GABAPENTIN,19
1437163938,VOLTAREN,DICLOFENAC SODIUM,13
1831145929,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,21
1245240308,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,27
1831145929,BACLOFEN,BACLOFEN,69
1508855149,DIAZEPAM,DIAZEPAM,14
1831145929,NYSTATIN,NYSTATIN,12
1508855149,MELOXICAM,MELOXICAM,25
1073593315,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,20
1831145929,LIDODERM,LIDOCAINE,42
1831145929,VOLTAREN,DICLOFENAC SODIUM,60
1073593315,OXYCODONE HCL,OXYCODONE HCL,92
1073593315,DIAZEPAM,DIAZEPAM,124
1437163938,CELEBREX,CELECOXIB,11
1710963681,MORPHINE SULFATE ER,MORPHINE SULFATE,74
1831145929,OXYCONTIN,OXYCODONE HCL,289
1508855149,NAPROXEN,NAPROXEN,11
1831145929,TIZANIDINE HCL,TIZANIDINE HCL,489
1073593315,LORAZEPAM,LORAZEPAM,13
1831145929,SAVELLA,MILNACIPRAN HCL,23
1710963681,SUBSYS,FENTANYL,11
1831145929,BUTALBITAL-ACETAMINOPHEN-CAFFE,BUTALB/ACETAMINOPHEN/CAFFEINE,19
1710963681,MORPHINE SULFATE,MORPHINE SULFATE,11
1073593315,HYDROMORPHONE HCL,HYDROMORPHONE HCL,92
1831145929,ONDANSETRON HCL,ONDANSETRON HCL,19
1710963681,TOPIRAMATE,TOPIRAMATE,20
1831145929,GABAPENTIN,GABAPENTIN,436
1831145929,DIAZEPAM,DIAZEPAM,796
1437170586,LIDOCAINE-PRILOCAINE,LIDOCAINE/PRILOCAINE,24
1831145929,PROMETHAZINE HCL,PROMETHAZINE HCL,119
1508855149,METHADONE HCL,METHADONE HCL,25
1831145929,CARISOPRODOL,CARISOPRODOL,706
1073593315,GABAPENTIN,GABAPENTIN,48
1437170586,METHADONE HCL,METHADONE HCL,27
1245240308,ESZOPICLONE,ESZOPICLONE,15
1508855149,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,13
1831145929,TEMAZEPAM,TEMAZEPAM,200
1710963681,METHADONE HCL,METHADONE HCL,25
1831145929,RANITIDINE HCL,RANITIDINE HCL,13
1831145929,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,484
1437170586,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,29
1245240308,TIZANIDINE HCL,TIZANIDINE HCL,34
1831145929,LIDOCAINE,LIDOCAINE,60
1508855149,CLONAZEPAM,CLONAZEPAM,20
1831145929,MELOXICAM,MELOXICAM,186
1831145929,OMEPRAZOLE,OMEPRAZOLE,50
1831145929,HYDROMORPHONE HCL,HYDROMORPHONE HCL,39
1831145929,TESTOSTERONE CYPIONATE,TESTOSTERONE CYPIONATE,26
1831145929,FENTANYL,FENTANYL,175
1831145929,TRAZODONE HCL,TRAZODONE HCL,66
1245240308,AMBIEN,ZOLPIDEM TARTRATE,11
1831145929,OXYCODONE HCL,OXYCODONE HCL,1271
1225248669,METOPROLOL TARTRATE,METOPROLOL TARTRATE,18
1861410151,FUROSEMIDE,FUROSEMIDE,15
1548285901,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,25
1548285901,WARFARIN SODIUM,WARFARIN SODIUM,60
1548285901,MULTAQ,DRONEDARONE HCL,47
1528083334,MULTAQ,DRONEDARONE HCL,81
1548285901,ELIQUIS,APIXABAN,13
1528083334,FUROSEMIDE,FUROSEMIDE,53
1548285901,METOPROLOL TARTRATE,METOPROLOL TARTRATE,18
1225248669,MULTAQ,DRONEDARONE HCL,37
1225248669,XARELTO,RIVAROXABAN,13
1548285901,RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,12
1528083334,DIGOX,DIGOXIN,19
1861410151,WARFARIN SODIUM,WARFARIN SODIUM,18
1225248669,TIKOSYN,DOFETILIDE,25
1528083334,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,172
1861410151,CLOPIDOGREL,CLOPIDOGREL BISULFATE,22
1225248669,DIGOXIN,DIGOXIN,33
1528083334,SOTALOL,SOTALOL HCL,18
1225248669,WARFARIN SODIUM,WARFARIN SODIUM,28
1548285901,DILTIAZEM 24HR CD,DILTIAZEM HCL,12
1548285901,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,12
1225248669,AMIODARONE HCL,AMIODARONE HCL,17
1861410151,METOPROLOL TARTRATE,METOPROLOL TARTRATE,24
1528083334,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,30
1225248669,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,27
1225248669,ELIQUIS,APIXABAN,35
1528083334,WARFARIN SODIUM,WARFARIN SODIUM,31
1528083334,AMIODARONE HCL,AMIODARONE HCL,23
1861410151,DIGOXIN,DIGOXIN,14
1225248669,FUROSEMIDE,FUROSEMIDE,12
1225248669,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,96
1548285901,ACEBUTOLOL HCL,ACEBUTOLOL HCL,13
1548285901,AMIODARONE HCL,AMIODARONE HCL,28
1548285901,LISINOPRIL,LISINOPRIL,21
1548285901,BUTRANS,BUPRENORPHINE,14
1225248669,DILTIAZEM 24HR CD,DILTIAZEM HCL,11
1225248669,CARVEDILOL,CARVEDILOL,32
1861410151,LISINOPRIL,LISINOPRIL,18
1528083334,DILTIAZEM ER,DILTIAZEM HCL,18
1528083334,ELIQUIS,APIXABAN,50
1528083334,DILTIAZEM 24HR ER,DILTIAZEM HCL,14
1528083334,CARVEDILOL,CARVEDILOL,35
1548285901,EXELON,RIVASTIGMINE,12
1548285901,XARELTO,RIVAROXABAN,26
1528083334,LISINOPRIL,LISINOPRIL,48
1861410151,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,14
1215090527,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,18
1386669174,CLOPIDOGREL,CLOPIDOGREL BISULFATE,83
1770664898,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,43
1053336354,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,20
1386669174,FAMOTIDINE,FAMOTIDINE,43
1588689368,RAMIPRIL,RAMIPRIL,30
1316965692,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,62
1255302717,AMIODARONE HCL,AMIODARONE HCL,23
1588689368,NITROSTAT,NITROGLYCERIN,14
1912911017,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,11
1083635742,METOPROLOL TARTRATE,METOPROLOL TARTRATE,13
1912911017,DILTIAZEM 24HR CD,DILTIAZEM HCL,18
1902824287,METOPROLOL TARTRATE,METOPROLOL TARTRATE,33
1912911017,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,13
1942233481,FUROSEMIDE,FUROSEMIDE,127
1386669174,NITROSTAT,NITROGLYCERIN,16
1710179494,NITROSTAT,NITROGLYCERIN,11
1275558637,NITROSTAT,NITROGLYCERIN,24
1891704409,SIMVASTATIN,SIMVASTATIN,59
1265457022,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,68
1548287121,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,14
1437177714,CRESTOR,ROSUVASTATIN CALCIUM,23
1053491019,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,33
1770664898,DILTIAZEM 24HR CD,DILTIAZEM HCL,56
1265457022,NEXIUM,ESOMEPRAZOLE MAGNESIUM,42
1316965692,WARFARIN SODIUM,WARFARIN SODIUM,136
1346265659,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,23
1912922329,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,40
1548287121,TOPROL XL,METOPROLOL SUCCINATE,16
1710179494,CARTIA XT,DILTIAZEM HCL,11
1316965692,CRESTOR,ROSUVASTATIN CALCIUM,28
1053491019,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,101
1588689368,CARVEDILOL,CARVEDILOL,118
1912911017,LOVAZA,OMEGA-3 ACID ETHYL ESTERS,25
1770664898,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,52
1275558637,DILTIAZEM 24HR ER,DILTIAZEM HCL,13
1902824287,DIOVAN,VALSARTAN,26
1841209368,DILTIAZEM HCL,DILTIAZEM HCL,50
1912911017,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,223
1942233481,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,28
1083635742,DONEPEZIL HCL,DONEPEZIL HCL,17
1669490900,OMEPRAZOLE,OMEPRAZOLE,18
1902824287,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,30
1942233481,OMEPRAZOLE,OMEPRAZOLE,44
1053491019,CILOSTAZOL,CILOSTAZOL,12
1770664898,XARELTO,RIVAROXABAN,104
1669490900,COUMADIN,WARFARIN SODIUM,30
1265457022,WARFARIN SODIUM,WARFARIN SODIUM,114
1912922329,CARVEDILOL,CARVEDILOL,130
1912922329,METOPROLOL TARTRATE,METOPROLOL TARTRATE,58
1255302717,NITROSTAT,NITROGLYCERIN,30
1770664898,METOPROLOL TARTRATE,METOPROLOL TARTRATE,112
1902824287,SIMVASTATIN,SIMVASTATIN,72
1912911017,SPIRONOLACTONE,SPIRONOLACTONE,49
1053491019,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,30
1770664898,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,37
1770664898,FUROSEMIDE,FUROSEMIDE,171
1053336354,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,148
1912911017,BYSTOLIC,NEBIVOLOL HCL,15
1265457022,DIGOX,DIGOXIN,18
1710179494,LISINOPRIL,LISINOPRIL,94
1548287121,CRESTOR,ROSUVASTATIN CALCIUM,40
1841209368,EPLERENONE,EPLERENONE,36
1265457022,RANEXA,RANOLAZINE,13
1053336354,METOPROLOL TARTRATE,METOPROLOL TARTRATE,28
1770664898,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,53
1255302717,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,49
1770664898,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,12
1265457022,ALLOPURINOL,ALLOPURINOL,11
1912911017,XARELTO,RIVAROXABAN,15
1588689368,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,76
1942233481,SPIRONOLACTONE,SPIRONOLACTONE,41
1841209368,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,42
1902824287,ELIQUIS,APIXABAN,23
1912911017,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,16
1053491019,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,57
1275558637,DILTIAZEM HCL,DILTIAZEM HCL,19
1912922329,DIOVAN,VALSARTAN,21
1548287121,SPIRONOLACTONE,SPIRONOLACTONE,53
1891704409,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,22
1942233481,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,16
1053336354,NITROSTAT,NITROGLYCERIN,14
1437177714,CARVEDILOL,CARVEDILOL,137
1841209368,WARFARIN SODIUM,WARFARIN SODIUM,145
1265457022,XARELTO,RIVAROXABAN,23
1770664898,DILTIAZEM HCL,DILTIAZEM HCL,13
1386669174,IRBESARTAN,IRBESARTAN,15
1770664898,SILDENAFIL,SILDENAFIL CITRATE,11
1346265659,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,11
1770664898,AVODART,DUTASTERIDE,11
1386669174,COLCRYS,COLCHICINE,17
1902824287,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,65
1912922329,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,177
1437177714,DIGOXIN,DIGOXIN,48
1275558637,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,21
1386669174,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,21
1386669174,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,101
1841209368,CLOPIDOGREL,CLOPIDOGREL BISULFATE,176
1053336354,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,17
1841209368,FUROSEMIDE,FUROSEMIDE,274
1386669174,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,33
1912911017,CARVEDILOL,CARVEDILOL,58
1841209368,LISINOPRIL,LISINOPRIL,314
1265457022,ELIQUIS,APIXABAN,12
1386669174,COUMADIN,WARFARIN SODIUM,18
1548287121,LISINOPRIL,LISINOPRIL,129
1053336354,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,166
1386669174,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,96
1053336354,WARFARIN SODIUM,WARFARIN SODIUM,96
1912922329,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,23
1255302717,SIMVASTATIN,SIMVASTATIN,17
1437177714,COUMADIN,WARFARIN SODIUM,13
1841209368,BUMETANIDE,BUMETANIDE,13
1437177714,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,20
1437177714,XARELTO,RIVAROXABAN,15
1841209368,LOVASTATIN,LOVASTATIN,12
1275558637,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,46
1548287121,FAMOTIDINE,FAMOTIDINE,18
1710179494,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,12
1710179494,RANITIDINE HCL,RANITIDINE HCL,26
1891704409,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,38
1053491019,XARELTO,RIVAROXABAN,18
1255302717,MULTAQ,DRONEDARONE HCL,13
1386669174,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,48
1053336354,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,41
1841209368,CLONIDINE HCL,CLONIDINE HCL,29
1770664898,SIMVASTATIN,SIMVASTATIN,70
1083635742,COUMADIN,WARFARIN SODIUM,21
1912911017,METOPROLOL TARTRATE,METOPROLOL TARTRATE,12
1548287121,LOVASTATIN,LOVASTATIN,11
1841209368,SIMVASTATIN,SIMVASTATIN,71
1437177714,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,115
1265457022,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,17
1548287121,NITROSTAT,NITROGLYCERIN,38
1316965692,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,18
1841209368,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,169
1255302717,METOPROLOL TARTRATE,METOPROLOL TARTRATE,47
1912911017,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,45
1275558637,XARELTO,RIVAROXABAN,28
1770664898,DIGOX,DIGOXIN,20
1053491019,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,18
1083635742,CRESTOR,ROSUVASTATIN CALCIUM,27
1265457022,ATENOLOL,ATENOLOL,12
1902824287,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,33
1770664898,DILTIAZEM ER,DILTIAZEM HCL,42
1770664898,ATENOLOL,ATENOLOL,13
1669490900,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,25
1841209368,RANEXA,RANOLAZINE,19
1902824287,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,233
1770664898,BYSTOLIC,NEBIVOLOL HCL,12
1437177714,DIOVAN,VALSARTAN,25
1912911017,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,74
1386669174,LISINOPRIL,LISINOPRIL,122
1669490900,CLOPIDOGREL,CLOPIDOGREL BISULFATE,91
1275558637,ZETIA,EZETIMIBE,11
1669490900,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,47
1265457022,RAMIPRIL,RAMIPRIL,21
1386669174,DILTIAZEM ER,DILTIAZEM HCL,12
1265457022,HYDRALAZINE HCL,HYDRALAZINE HCL,17
1316965692,SPIRONOLACTONE,SPIRONOLACTONE,59
1770664898,LIVALO,PITAVASTATIN CALCIUM,12
1548287121,DIOVAN,VALSARTAN,15
1902824287,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,91
1891704409,LANSOPRAZOLE,LANSOPRAZOLE,50
1053336354,FUROSEMIDE,FUROSEMIDE,115
1265457022,SPIRONOLACTONE,SPIRONOLACTONE,50
1265457022,CLOPIDOGREL,CLOPIDOGREL BISULFATE,68
1669490900,SPIRIVA,TIOTROPIUM BROMIDE,14
1912911017,SIMVASTATIN,SIMVASTATIN,15
1710179494,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,70
1265457022,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,13
1912922329,SPIRONOLACTONE,SPIRONOLACTONE,194
1437177714,ATENOLOL,ATENOLOL,17
1841209368,DILTIAZEM 24HR CD,DILTIAZEM HCL,23
1669490900,NITROSTAT,NITROGLYCERIN,13
1912911017,FUROSEMIDE,FUROSEMIDE,106
1265457022,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,106
