npi,drug_name,generic_name,total_claim_count
1891748703,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,170
1538106554,PROPRANOLOL HCL ER,PROPRANOLOL HCL,11
1619903705,ATENOLOL,ATENOLOL,41
1669409678,ZETIA,EZETIMIBE,79
1760429799,DIGOXIN,DIGOXIN,52
1720296940,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,12
1720296940,OMEPRAZOLE,OMEPRAZOLE,22
1215189634,EFFIENT,PRASUGREL HCL,13
1669409678,SOTALOL,SOTALOL HCL,171
1437311222,DILTIAZEM 24HR ER,DILTIAZEM HCL,22
1538106554,BUMETANIDE,BUMETANIDE,12
1720296940,WARFARIN SODIUM,WARFARIN SODIUM,248
1720296940,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,11
1629019351,METOPROLOL TARTRATE,METOPROLOL TARTRATE,12
1437311222,SOTALOL,SOTALOL HCL,71
1669409678,FUROSEMIDE,FUROSEMIDE,68
1891748703,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,99
1629019351,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,24
1437311222,ELIQUIS,APIXABAN,54
1538106554,NIACIN ER,NIACIN,11
1821041740,WARFARIN SODIUM,WARFARIN SODIUM,81
1386614113,LISINOPRIL,LISINOPRIL,34
1497792402,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,37
1720296940,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,60
1821041740,SIMVASTATIN,SIMVASTATIN,254
1669409678,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,11
1437311222,FUROSEMIDE,FUROSEMIDE,180
1437311222,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,186
1760429799,ENALAPRIL MALEATE,ENALAPRIL MALEATE,12
1902843931,CLOPIDOGREL,CLOPIDOGREL BISULFATE,59
1760429799,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,59
1497792402,CLOPIDOGREL,CLOPIDOGREL BISULFATE,51
1720296940,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,11
1497792402,BUMETANIDE,BUMETANIDE,11
1215189634,CARVEDILOL,CARVEDILOL,107
1538106554,DIGOX,DIGOXIN,41
1497792402,TIKOSYN,DOFETILIDE,14
1760429799,ATENOLOL,ATENOLOL,45
1891748703,NITROSTAT,NITROGLYCERIN,24
1538106554,BYSTOLIC,NEBIVOLOL HCL,12
1891748703,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,67
1669409678,XARELTO,RIVAROXABAN,38
1629019351,ALPRAZOLAM,ALPRAZOLAM,11
1891748703,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,48
1619903705,SOTALOL,SOTALOL HCL,13
1760429799,SOTALOL,SOTALOL HCL,80
1720296940,SIMVASTATIN,SIMVASTATIN,155
1669409678,VERAPAMIL ER,VERAPAMIL HCL,24
1619903705,FUROSEMIDE,FUROSEMIDE,141
1811974207,MULTAQ,DRONEDARONE HCL,22
1982729802,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,16
1811974207,FUROSEMIDE,FUROSEMIDE,88
1962660423,CARVEDILOL,CARVEDILOL,24
1891748703,CARVEDILOL,CARVEDILOL,129
1538106554,SIMVASTATIN,SIMVASTATIN,186
1982729802,RAMIPRIL,RAMIPRIL,12
1902843931,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,16
1760429799,AMIODARONE HCL,AMIODARONE HCL,38
1538106554,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,28
1821041740,RAMIPRIL,RAMIPRIL,65
1982729802,SPIRONOLACTONE-HCTZ,SPIRONOLACT/HYDROCHLOROTHIAZID,47
1811974207,XARELTO,RIVAROXABAN,47
1437311222,RAMIPRIL,RAMIPRIL,53
1669409678,AMILORIDE HCL,AMILORIDE HCL,12
1760429799,CARVEDILOL,CARVEDILOL,132
1669409678,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,116
1497792402,ATENOLOL,ATENOLOL,46
1497792402,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,14
1891748703,ENALAPRIL MALEATE,ENALAPRIL MALEATE,27
1619903705,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,14
1669409678,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,59
1437311222,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,16
1497792402,SOTALOL,SOTALOL HCL,129
1821041740,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,15
1134449192,SIMVASTATIN,SIMVASTATIN,40
1720296940,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,87
1760429799,DILTIAZEM 24HR CD,DILTIAZEM HCL,13
1760429799,LISINOPRIL,LISINOPRIL,151
1760429799,LOVASTATIN,LOVASTATIN,14
1720296940,DIGOX,DIGOXIN,11
1629019351,FUROSEMIDE,FUROSEMIDE,13
1669409678,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,27
1891748703,HYDRALAZINE HCL,HYDRALAZINE HCL,11
1720296940,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,154
1619903705,WARFARIN SODIUM,WARFARIN SODIUM,20
1437311222,DILTIAZEM ER,DILTIAZEM HCL,21
1619903705,CLOPIDOGREL,CLOPIDOGREL BISULFATE,82
1437311222,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,164
1669409678,GABAPENTIN,GABAPENTIN,12
1891748703,TIKOSYN,DOFETILIDE,35
1760429799,DILTIAZEM 24HR ER,DILTIAZEM HCL,11
1497792402,FUROSEMIDE,FUROSEMIDE,103
1538106554,ENALAPRIL MALEATE,ENALAPRIL MALEATE,11
1497792402,CARVEDILOL,CARVEDILOL,122
1497792402,DILTIAZEM 24HR ER,DILTIAZEM HCL,12
1891748703,ELIQUIS,APIXABAN,34
1215189634,FUROSEMIDE,FUROSEMIDE,35
1720296940,FUROSEMIDE,FUROSEMIDE,78
1629019351,WARFARIN SODIUM,WARFARIN SODIUM,35
1629019351,CRESTOR,ROSUVASTATIN CALCIUM,16
1982729802,BENAZEPRIL HCL,BENAZEPRIL HCL,14
1760429799,NITROSTAT,NITROGLYCERIN,31
1891748703,DILTIAZEM 24HR CD,DILTIAZEM HCL,13
1720296940,FINASTERIDE,FINASTERIDE,11
1821041740,CHLOROTHIAZIDE,CHLOROTHIAZIDE,34
1134449192,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,24
1437311222,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,17
1982729802,ATENOLOL,ATENOLOL,37
1982729802,CHLORTHALIDONE,CHLORTHALIDONE,31
1982729802,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,177
1902843931,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,99
1134449192,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,41
1811974207,AMIODARONE HCL,AMIODARONE HCL,12
1811974207,CARVEDILOL,CARVEDILOL,39
1356597827,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,12
1720296940,NITROGLYCERIN PATCH,NITROGLYCERIN,11
1215189634,LISINOPRIL,LISINOPRIL,194
1619903705,CRESTOR,ROSUVASTATIN CALCIUM,44
1134449192,LOVAZA,OMEGA-3 ACID ETHYL ESTERS,12
1356597827,WARFARIN SODIUM,WARFARIN SODIUM,24
1619903705,ELIQUIS,APIXABAN,23
1215189634,BRILINTA,TICAGRELOR,11
1497792402,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,18
1760429799,MECLIZINE HCL,MECLIZINE HCL,15
1538106554,LISINOPRIL,LISINOPRIL,175
1902843931,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,34
1619903705,DIOVAN,VALSARTAN,12
1669409678,CARVEDILOL,CARVEDILOL,19
1134449192,CLOPIDOGREL,CLOPIDOGREL BISULFATE,36
1720296940,TAMSULOSIN HCL,TAMSULOSIN HCL,11
1538106554,WARFARIN SODIUM,WARFARIN SODIUM,70
1497792402,WARFARIN SODIUM,WARFARIN SODIUM,129
1982729802,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,112
1821041740,CRESTOR,ROSUVASTATIN CALCIUM,37
1760429799,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,35
1619903705,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,21
1497792402,ELIQUIS,APIXABAN,11
1982729802,FUROSEMIDE,FUROSEMIDE,168
1215189634,SIMVASTATIN,SIMVASTATIN,110
1215189634,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,107
1437311222,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,87
1902843931,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,12
1629019351,SIMVASTATIN,SIMVASTATIN,16
1891748703,SIMVASTATIN,SIMVASTATIN,140
1760429799,CLOPIDOGREL,CLOPIDOGREL BISULFATE,95
1134449192,WARFARIN SODIUM,WARFARIN SODIUM,155
1811974207,METOLAZONE,METOLAZONE,26
1902843931,LISINOPRIL,LISINOPRIL,79
1215189634,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,82
1437311222,METOPROLOL TARTRATE,METOPROLOL TARTRATE,174
1538106554,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,79
1538106554,DIGOXIN,DIGOXIN,24
1982729802,METOPROLOL TARTRATE,METOPROLOL TARTRATE,148
1669409678,METOLAZONE,METOLAZONE,12
1215189634,RAMIPRIL,RAMIPRIL,12
1720296940,NIACIN ER,NIACIN,17
1760429799,METOLAZONE,METOLAZONE,27
1215189634,RANEXA,RANOLAZINE,15
1821041740,DILTIAZEM 24HR CD,DILTIAZEM HCL,31
1538106554,ELIQUIS,APIXABAN,17
1437311222,EFFIENT,PRASUGREL HCL,12
1982729802,DIGOX,DIGOXIN,29
1720296940,NITROSTAT,NITROGLYCERIN,14
1134449192,METOPROLOL TARTRATE,METOPROLOL TARTRATE,40
1619903705,BYSTOLIC,NEBIVOLOL HCL,28
1811974207,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,42
1215189634,METOPROLOL TARTRATE,METOPROLOL TARTRATE,93
1497792402,PROPAFENONE HCL,PROPAFENONE HCL,11
1982729802,SPIRONOLACTONE,SPIRONOLACTONE,95
1629019351,METFORMIN HCL,METFORMIN HCL,11
1619903705,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,35
1437311222,ENALAPRIL MALEATE,ENALAPRIL MALEATE,24
1720296940,LOVASTATIN,LOVASTATIN,16
1821041740,SPIRONOLACTONE,SPIRONOLACTONE,34
1720296940,ELIQUIS,APIXABAN,14
1538106554,RAMIPRIL,RAMIPRIL,52
1720296940,CARVEDILOL,CARVEDILOL,66
1134449192,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,22
1902843931,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,13
1720296940,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,17
1982729802,NITROSTAT,NITROGLYCERIN,63
1497792402,NITROSTAT,NITROGLYCERIN,36
1619903705,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,132
1720296940,METOPROLOL TARTRATE,METOPROLOL TARTRATE,192
1760429799,VYTORIN,EZETIMIBE/SIMVASTATIN,12
1811974207,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,23
1891748703,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,11
1619903705,XARELTO,RIVAROXABAN,39
1902843931,CARVEDILOL,CARVEDILOL,72
1497792402,RAMIPRIL,RAMIPRIL,17
1134449192,CARVEDILOL,CARVEDILOL,61
1821041740,LISINOPRIL,LISINOPRIL,371
1821041740,ENALAPRIL MALEATE,ENALAPRIL MALEATE,22
1134449192,FUROSEMIDE,FUROSEMIDE,23
1437311222,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,66
1982729802,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,29
1760429799,DIGOX,DIGOXIN,46
1538106554,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,106
1720296940,CLOPIDOGREL,CLOPIDOGREL BISULFATE,184
1821041740,FUROSEMIDE,FUROSEMIDE,83
1538106554,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,137
1982729802,TIKOSYN,DOFETILIDE,19
1720296940,DIGOXIN,DIGOXIN,18
1720296940,SOTALOL,SOTALOL HCL,14
1720296940,BENICAR HCT,OLMESARTAN/HYDROCHLOROTHIAZIDE,12
1811974207,SOTALOL,SOTALOL HCL,20
1356597827,METOPROLOL TARTRATE,METOPROLOL TARTRATE,12
1982729802,IRBESARTAN,IRBESARTAN,21
1619903705,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,100
1538106554,CRESTOR,ROSUVASTATIN CALCIUM,52
1902843931,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,26
1669409678,ENALAPRIL MALEATE,ENALAPRIL MALEATE,102
1619903705,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,15
1497792402,DIGOXIN,DIGOXIN,28
1497792402,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,61
1982729802,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,209
1821041740,DILTIAZEM 24HR ER,DILTIAZEM HCL,18
1891748703,TAZTIA XT,DILTIAZEM HCL,11
1720296940,DILTIAZEM 24HR CD,DILTIAZEM HCL,30
1811974207,DIOVAN,VALSARTAN,20
1215189634,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,260
1760429799,WARFARIN SODIUM,WARFARIN SODIUM,112
1891748703,DILTIAZEM ER,DILTIAZEM HCL,20
1386614113,ATENOLOL,ATENOLOL,26
1720296940,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,193
1538106554,FUROSEMIDE,FUROSEMIDE,44
1215189634,FAMOTIDINE,FAMOTIDINE,12
1962660423,CLOPIDOGREL,CLOPIDOGREL BISULFATE,25
1669409678,PROPAFENONE HCL,PROPAFENONE HCL,214
1902843931,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,20
1902843931,FUROSEMIDE,FUROSEMIDE,18
1497792402,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,136
1215189634,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,40
1891748703,FUROSEMIDE,FUROSEMIDE,81
1891748703,IRBESARTAN,IRBESARTAN,32
1215189634,CHLORTHALIDONE,CHLORTHALIDONE,16
1720296940,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,112
1619903705,BRILINTA,TICAGRELOR,11
1497792402,METOLAZONE,METOLAZONE,19
1538106554,CLOPIDOGREL,CLOPIDOGREL BISULFATE,96
1437311222,DIGOX,DIGOXIN,22
1669409678,HYDRALAZINE HCL,HYDRALAZINE HCL,464
1821041740,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,24
1821041740,KLOR-CON 10,POTASSIUM CHLORIDE,13
1215189634,CLOPIDOGREL,CLOPIDOGREL BISULFATE,92
1982729802,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,249
1821041740,METOPROLOL TARTRATE,METOPROLOL TARTRATE,264
1437311222,TIKOSYN,DOFETILIDE,42
1538106554,NITROSTAT,NITROGLYCERIN,30
1538106554,TIKOSYN,DOFETILIDE,30
1760429799,FUROSEMIDE,FUROSEMIDE,104
1619903705,FLECAINIDE ACETATE,FLECAINIDE ACETATE,161
1538106554,ZETIA,EZETIMIBE,14
1669409678,CLOPIDOGREL,CLOPIDOGREL BISULFATE,41
1215189634,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,19
1356597827,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,12
1669409678,PERINDOPRIL ERBUMINE,PERINDOPRIL ERBUMINE,14
1962660423,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,26
1760429799,QUINAPRIL HCL,QUINAPRIL HCL,14
1215189634,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,82
1902843931,NITROSTAT,NITROGLYCERIN,16
1982729802,AMIODARONE HCL,AMIODARONE HCL,28
1538106554,AMIODARONE HCL,AMIODARONE HCL,23
1891748703,CRESTOR,ROSUVASTATIN CALCIUM,35
1891748703,BYSTOLIC,NEBIVOLOL HCL,14
1720296940,ZETIA,EZETIMIBE,19
1215189634,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,24
1497792402,ENALAPRIL MALEATE,ENALAPRIL MALEATE,35
1619903705,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,12
1720296940,ENALAPRIL MALEATE,ENALAPRIL MALEATE,16
1811974207,DILTIAZEM 24HR CD,DILTIAZEM HCL,15
1134449192,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,17
1134449192,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,16
1437311222,SIMVASTATIN,SIMVASTATIN,56
1669409678,CRESTOR,ROSUVASTATIN CALCIUM,23
1891748703,FLECAINIDE ACETATE,FLECAINIDE ACETATE,29
1902843931,FELODIPINE ER,FELODIPINE,17
1720296940,SPIRONOLACTONE,SPIRONOLACTONE,78
1821041740,SOTALOL,SOTALOL HCL,116
1619903705,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,88
1811974207,SPIRONOLACTONE,SPIRONOLACTONE,16
1669409678,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,71
1497792402,DILTIAZEM ER,DILTIAZEM HCL,12
1760429799,METOPROLOL TARTRATE,METOPROLOL TARTRATE,222
1902843931,CRESTOR,ROSUVASTATIN CALCIUM,23
1669409678,BENICAR,OLMESARTAN MEDOXOMIL,23
1902843931,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,20
1982729802,CARVEDILOL,CARVEDILOL,234
1811974207,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,103
1720296940,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,121
1669409678,WELCHOL,COLESEVELAM HCL,14
1215189634,AMIODARONE HCL,AMIODARONE HCL,14
1891748703,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,115
1902843931,AMIODARONE HCL,AMIODARONE HCL,17
1134449192,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,66
1821041740,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,87
1982729802,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,33
1982729802,BYSTOLIC,NEBIVOLOL HCL,51
1982729802,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,25
1619903705,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,78
1669409678,DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,19
1629019351,LISINOPRIL,LISINOPRIL,38
1538106554,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,100
1629019351,TELMISARTAN,TELMISARTAN,13
1821041740,DIGOXIN,DIGOXIN,29
1902843931,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,11
1821041740,AZITHROMYCIN,AZITHROMYCIN,11
1902843931,SIMVASTATIN,SIMVASTATIN,28
1811974207,DIGOX,DIGOXIN,15
1891748703,LISINOPRIL,LISINOPRIL,198
1720296940,SPIRONOLACTONE-HCTZ,SPIRONOLACT/HYDROCHLOROTHIAZID,19
1891748703,CLOPIDOGREL,CLOPIDOGREL BISULFATE,51
1497792402,SIMVASTATIN,SIMVASTATIN,149
1760429799,DULERA,MOMETASONE/FORMOTEROL,11
1720296940,TEKTURNA,ALISKIREN HEMIFUMARATE,11
1962660423,LISINOPRIL,LISINOPRIL,29
1497792402,METOPROLOL TARTRATE,METOPROLOL TARTRATE,162
1629019351,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,58
1437311222,WARFARIN SODIUM,WARFARIN SODIUM,46
1720296940,HYDRALAZINE HCL,HYDRALAZINE HCL,67
