npi,drug_name,generic_name,total_claim_count
1861470767,METHYLPREDNISOLONE,METHYLPREDNISOLONE,13
1134181613,DYMISTA,AZELASTINE/FLUTICASONE,21
1134181613,QVAR,BECLOMETHASONE DIPROPIONATE,25
1386727097,FLUOCINOLONE ACETONIDE OIL,FLUOCINOLONE ACETONIDE OIL,12
1912904038,LEVOFLOXACIN,LEVOFLOXACIN,67
1861470767,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,37
1003848474,NASONEX,MOMETASONE FUROATE,13
1134181613,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,30
1861470767,OMEPRAZOLE,OMEPRAZOLE,29
1548353345,SPIRIVA,TIOTROPIUM BROMIDE,13
1548353345,SEREVENT DISKUS,SALMETEROL XINAFOATE,13
1891793352,PREDNISONE,PREDNISONE,12
1891793352,MONTELUKAST SODIUM,MONTELUKAST SODIUM,65
1144258120,OMEPRAZOLE,OMEPRAZOLE,18
1861470767,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,46
1548353345,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,39
1831134170,DOXEPIN HCL,DOXEPIN HCL,17
1831134170,ALVESCO,CICLESONIDE,33
1548353345,PREDNISONE,PREDNISONE,19
1003848474,ALBUTEROL SULFATE,ALBUTEROL SULFATE,11
1831134170,OMEPRAZOLE,OMEPRAZOLE,11
1750409900,IBUPROFEN,IBUPROFEN,22
1386727097,RANITIDINE HCL,RANITIDINE HCL,30
1831134170,MONTELUKAST SODIUM,MONTELUKAST SODIUM,123
1134181613,AZITHROMYCIN,AZITHROMYCIN,12
1912904038,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,109
1861470767,RANITIDINE HCL,RANITIDINE HCL,17
1831134170,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,57
1831134170,COMBIVENT RESPIMAT,IPRATROPIUM/ALBUTEROL SULFATE,57
1386727097,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,16
1386727097,MONTELUKAST SODIUM,MONTELUKAST SODIUM,59
1760495097,PROAIR HFA,ALBUTEROL SULFATE,38
1144258120,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,68
1386727097,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,173
1134181613,PROAIR HFA,ALBUTEROL SULFATE,65
1831134170,FLOVENT DISKUS,FLUTICASONE PROPIONATE,43
1760495097,PREDNISONE,PREDNISONE,20
1548353345,LEVOFLOXACIN,LEVOFLOXACIN,12
1891793352,NASONEX,MOMETASONE FUROATE,13
1548353345,PATANASE,OLOPATADINE HCL,13
1831134170,CEFDINIR,CEFDINIR,119
1891793352,CETIRIZINE HCL,CETIRIZINE HCL,11
1831134170,ASMANEX,MOMETASONE FUROATE,46
1831134170,SPIRIVA,TIOTROPIUM BROMIDE,67
1548353345,PROAIR HFA,ALBUTEROL SULFATE,19
1891793352,DESLORATADINE,DESLORATADINE,18
1386727097,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,18
1386727097,NEXIUM,ESOMEPRAZOLE MAGNESIUM,55
1760495097,AZELASTINE HCL,AZELASTINE HCL,40
1760495097,MONTELUKAST SODIUM,MONTELUKAST SODIUM,68
1134181613,OMEPRAZOLE,OMEPRAZOLE,64
1003848474,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,12
1548353345,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,13
1548353345,AZITHROMYCIN,AZITHROMYCIN,47
1144258120,PROAIR HFA,ALBUTEROL SULFATE,31
1831134170,AZELASTINE HCL,AZELASTINE HCL,70
1548353345,PATADAY,OLOPATADINE HCL,18
1386727097,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,41
1831134170,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,329
1831134170,FLOVENT HFA,FLUTICASONE PROPIONATE,46
1861470767,VERAMYST,FLUTICASONE FUROATE,11
1861470767,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,62
1134181613,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,40
1144258120,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,36
1861470767,MONTELUKAST SODIUM,MONTELUKAST SODIUM,234
1912904038,DULERA,MOMETASONE/FORMOTEROL,16
1831134170,AMOX TR-POTASSIUM CLAVULANATE,AMOXICILLIN/POTASSIUM CLAV,57
1144258120,MONTELUKAST SODIUM,MONTELUKAST SODIUM,111
1003848474,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,27
1386727097,DEXILANT,DEXLANSOPRAZOLE,22
1831134170,RANITIDINE HCL,RANITIDINE HCL,13
1831134170,MOXIFLOXACIN HCL,MOXIFLOXACIN HCL,15
1003848474,SPIRIVA,TIOTROPIUM BROMIDE,21
1750409900,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,11
1134181613,DESLORATADINE,DESLORATADINE,55
1134181613,FLOVENT HFA,FLUTICASONE PROPIONATE,25
1134181613,HYDROXYZINE HCL,HYDROXYZINE HCL,13
1861470767,QVAR,BECLOMETHASONE DIPROPIONATE,34
1760495097,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,57
1912904038,PROAIR HFA,ALBUTEROL SULFATE,31
1386727097,OMEPRAZOLE,OMEPRAZOLE,70
1003848474,XOLAIR,OMALIZUMAB,15
1548353345,BUTALBITAL-ACETAMINOPHEN-CAFFE,BUTALB/ACETAMINOPHEN/CAFFEINE,28
1861470767,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,324
1891793352,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,27
1912904038,PATADAY,OLOPATADINE HCL,14
1912904038,RANITIDINE HCL,RANITIDINE HCL,18
1831134170,DULERA,MOMETASONE/FORMOTEROL,23
1386727097,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,36
1831134170,ZAFIRLUKAST,ZAFIRLUKAST,22
1831134170,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,173
1386727097,NASONEX,MOMETASONE FUROATE,35
1831134170,NASONEX,MOMETASONE FUROATE,165
1912904038,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,13
1831134170,PROAIR HFA,ALBUTEROL SULFATE,111
1760495097,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,20
1134181613,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,38
1386727097,MECLIZINE HCL,MECLIZINE HCL,17
1134181613,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,267
1003848474,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,48
1003848474,PROAIR HFA,ALBUTEROL SULFATE,29
1831134170,FORADIL,FORMOTEROL FUMARATE,16
1932194701,BUTRANS,BUPRENORPHINE,16
1932194701,GABAPENTIN,GABAPENTIN,54
1144259789,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,11
1144259789,CLOPIDOGREL,CLOPIDOGREL BISULFATE,12
1992703805,TRAMADOL HCL,TRAMADOL HCL,23
1083761258,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,15
1932194701,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,105
1639166572,GABAPENTIN,GABAPENTIN,58
1083761258,PROCHLORPERAZINE MALEATE,PROCHLORPERAZINE MALEATE,12
1730175399,TRAMADOL HCL,TRAMADOL HCL,52
1083761258,ENDOCET,OXYCODONE HCL/ACETAMINOPHEN,19
1639166572,MORPHINE SULFATE ER,MORPHINE SULFATE,76
1750563250,CARISOPRODOL,CARISOPRODOL,22
1639166572,TIZANIDINE HCL,TIZANIDINE HCL,19
1750563250,METHADONE HCL,METHADONE HCL,27
1982655965,DIAZEPAM,DIAZEPAM,11
1730175399,NAPROXEN,NAPROXEN,59
1992703805,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,49
1750563250,MORPHINE SULFATE,MORPHINE SULFATE,36
1083761258,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,11
1750563250,OXYCODONE HCL,OXYCODONE HCL,346
1982655965,OXYCODONE HCL,OXYCODONE HCL,42
1629061064,CLOPIDOGREL,CLOPIDOGREL BISULFATE,26
1730175399,NUCYNTA ER,TAPENTADOL HCL,13
1932194701,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,93
1992703805,DIAZEPAM,DIAZEPAM,13
1982655965,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,46
1982655965,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,40
1639166572,CARISOPRODOL,CARISOPRODOL,43
1730175399,CELEBREX,CELECOXIB,20
1982655965,MELOXICAM,MELOXICAM,12
1982655965,GABAPENTIN,GABAPENTIN,174
1982655965,NABUMETONE,NABUMETONE,19
1699707810,METOPROLOL TARTRATE,METOPROLOL TARTRATE,12
1730175399,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,141
1730175399,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,28
1992703805,OXYCONTIN,OXYCODONE HCL,16
1083761258,TRAMADOL HCL,TRAMADOL HCL,76
1982655965,BACLOFEN,BACLOFEN,30
1639166572,METHADONE HCL,METHADONE HCL,92
1083761258,MORPHINE SULFATE,MORPHINE SULFATE,124
1982655965,LIDOCAINE,LIDOCAINE,14
1144259789,VALACYCLOVIR,VALACYCLOVIR HCL,12
1730175399,MORPHINE SULFATE ER,MORPHINE SULFATE,194
1750563250,LIOTHYRONINE SODIUM,LIOTHYRONINE SODIUM,12
1982655965,OXYCONTIN,OXYCODONE HCL,11
1639166572,CLONIDINE HCL,CLONIDINE HCL,11
1083761258,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,20
1083761258,CLONAZEPAM,CLONAZEPAM,11
1144259789,SIMVASTATIN,SIMVASTATIN,15
1932194701,PREDNISONE,PREDNISONE,13
1992703805,HYDROMORPHONE HCL,HYDROMORPHONE HCL,20
1982655965,KENALOG-40,TRIAMCINOLONE ACETONIDE,117
1083761258,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,74
1992703805,GABAPENTIN,GABAPENTIN,17
1730175399,OXYCODONE HCL,OXYCODONE HCL,348
1083761258,BACLOFEN,BACLOFEN,28
1083761258,OXYCODONE HCL,OXYCODONE HCL,277
1982655965,LYRICA,PREGABALIN,49
1992703805,MORPHINE SULFATE,MORPHINE SULFATE,18
1932194701,FENTANYL,FENTANYL,12
1932194701,TIZANIDINE HCL,TIZANIDINE HCL,26
1932194701,LYRICA,PREGABALIN,15
1730175399,IBUPROFEN,IBUPROFEN,51
1982655965,MORPHINE SULFATE,MORPHINE SULFATE,23
1639166572,IBUPROFEN,IBUPROFEN,20
1730175399,LIDODERM,LIDOCAINE,15
1639166572,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,31
1083761258,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,81
1083761258,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,87
1982655965,VICODIN ES,HYDROCODONE/ACETAMINOPHEN,14
1083761258,TIZANIDINE HCL,TIZANIDINE HCL,81
1750563250,OXYCONTIN,OXYCODONE HCL,57
1639166572,OXYCONTIN,OXYCODONE HCL,18
1932194701,TRAMADOL HCL,TRAMADOL HCL,65
1730175399,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,492
1982655965,ALPRAZOLAM,ALPRAZOLAM,30
1639166572,MELOXICAM,MELOXICAM,23
1982655965,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,25
1730175399,LYRICA,PREGABALIN,157
1639166572,FENTANYL,FENTANYL,34
1730175399,FENTANYL,FENTANYL,107
1982655965,TIZANIDINE HCL,TIZANIDINE HCL,17
1144259789,AMILORIDE-HYDROCHLOROTHIAZIDE,AMILORIDE/HYDROCHLOROTHIAZIDE,11
1982655965,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,104
1730175399,OXYCONTIN,OXYCODONE HCL,121
1639166572,OXYCODONE HCL,OXYCODONE HCL,224
1750563250,MORPHINE SULFATE ER,MORPHINE SULFATE,194
1982655965,INDOMETHACIN,INDOMETHACIN,13
1730175399,TIZANIDINE HCL,TIZANIDINE HCL,232
1932194701,CELEBREX,CELECOXIB,20
1083761258,OXYCONTIN,OXYCODONE HCL,14
1083761258,FENTANYL,FENTANYL,41
1982655965,VICODIN,HYDROCODONE/ACETAMINOPHEN,11
1932194701,TRAMADOL HCL ER,TRAMADOL HCL,19
1083761258,TRAMADOL HCL-ACETAMINOPHEN,TRAMADOL HCL/ACETAMINOPHEN,20
1629061064,CRESTOR,ROSUVASTATIN CALCIUM,18
1639166572,OXYMORPHONE HCL ER,OXYMORPHONE HCL,27
1982655965,TRAMADOL HCL,TRAMADOL HCL,140
1083761258,ALPRAZOLAM,ALPRAZOLAM,11
1982655965,LIDODERM,LIDOCAINE,13
1992703805,MORPHINE SULFATE ER,MORPHINE SULFATE,23
1730175399,MELOXICAM,MELOXICAM,69
1982655965,VOLTAREN,DICLOFENAC SODIUM,15
1932194701,OXYCODONE HCL,OXYCODONE HCL,47
1932194701,METHADONE HCL,METHADONE HCL,14
1730175399,CARISOPRODOL,CARISOPRODOL,69
1730175399,ENDOCET,OXYCODONE HCL/ACETAMINOPHEN,110
1932194701,HYDROMORPHONE HCL,HYDROMORPHONE HCL,29
1639166572,LYRICA,PREGABALIN,12
1629061064,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,22
1083761258,METHADONE HCL,METHADONE HCL,71
1639166572,BACLOFEN,BACLOFEN,20
1982655965,HYDROMORPHONE HCL,HYDROMORPHONE HCL,21
1083761258,LYRICA,PREGABALIN,43
1083761258,MORPHINE SULFATE ER,MORPHINE SULFATE,242
1992703805,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,45
1730175399,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,44
1730175399,GABAPENTIN,GABAPENTIN,373
1730175399,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,34
1083761258,OPANA ER,OXYMORPHONE HCL,37
1083761258,LIDODERM,LIDOCAINE,15
1982655965,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,305
1730175399,METHADONE HCL,METHADONE HCL,173
1629061064,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,14
1750563250,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,33
1982655965,OXYMORPHONE HCL,OXYMORPHONE HCL,12
1992703805,GRALISE,GABAPENTIN,14
1992703805,FENTANYL,FENTANYL,14
1982655965,CELEBREX,CELECOXIB,26
1982655965,DILAUDID,HYDROMORPHONE HCL,12
1083761258,GABAPENTIN,GABAPENTIN,157
1992703805,OXYCODONE HCL,OXYCODONE HCL,41
1518134659,CLOPIDOGREL,CLOPIDOGREL BISULFATE,20
1518134659,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,27
1518134659,AMIODARONE HCL,AMIODARONE HCL,12
1518134659,SOTALOL,SOTALOL HCL,12
1518134659,CARVEDILOL,CARVEDILOL,22
1518134659,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,25
1518134659,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,14
1932102647,BENAZEPRIL HCL,BENAZEPRIL HCL,13
1184849739,WARFARIN SODIUM,WARFARIN SODIUM,18
1184849739,ATENOLOL,ATENOLOL,15
1780868950,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,46
1932102647,TIKOSYN,DOFETILIDE,26
1932102647,XARELTO,RIVAROXABAN,145
1780868950,METOPROLOL TARTRATE,METOPROLOL TARTRATE,47
1932102647,TAMSULOSIN HCL,TAMSULOSIN HCL,11
1932102647,SOTALOL,SOTALOL HCL,55
1932102647,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,23
1932102647,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,11
1932102647,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,18
1780868950,MULTAQ,DRONEDARONE HCL,22
1780868950,RANEXA,RANOLAZINE,14
1932102647,DILT-XR,DILTIAZEM HCL,12
1780868950,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,18
1932102647,ATENOLOL,ATENOLOL,65
1932102647,PROPAFENONE HCL ER,PROPAFENONE HCL,11
1932102647,CRESTOR,ROSUVASTATIN CALCIUM,18
1780868950,XARELTO,RIVAROXABAN,21
1932102647,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,17
1932102647,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,37
1184849739,AMIODARONE HCL,AMIODARONE HCL,97
1184849739,LEVOFLOXACIN,LEVOFLOXACIN,15
1932102647,TOPROL XL,METOPROLOL SUCCINATE,18
1932102647,DILTIAZEM ER,DILTIAZEM HCL,37
1932102647,LOVASTATIN,LOVASTATIN,14
1932102647,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,74
1932102647,CARVEDILOL,CARVEDILOL,86
1932102647,DILTIAZEM 24HR CD,DILTIAZEM HCL,33
1932102647,BUMETANIDE,BUMETANIDE,16
1184849739,RAMIPRIL,RAMIPRIL,12
1932102647,SPIRONOLACTONE,SPIRONOLACTONE,27
1932102647,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,80
1932102647,FUROSEMIDE,FUROSEMIDE,152
1932102647,IRBESARTAN,IRBESARTAN,12
1932102647,FLECAINIDE ACETATE,FLECAINIDE ACETATE,150
1932102647,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,23
1932102647,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,66
1184849739,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,12
1932102647,CARTIA XT,DILTIAZEM HCL,22
1932102647,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,66
1184849739,CEPHALEXIN,CEPHALEXIN,24
1932102647,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,40
1932102647,ELIQUIS,APIXABAN,17
1932102647,SIMVASTATIN,SIMVASTATIN,39
1932102647,DIOVAN,VALSARTAN,15
1932102647,WARFARIN SODIUM,WARFARIN SODIUM,171
1780868950,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,11
1780868950,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,49
1932102647,VALSARTAN,VALSARTAN,14
1780868950,WARFARIN SODIUM,WARFARIN SODIUM,53
1184849739,CARVEDILOL,CARVEDILOL,14
1932102647,LISINOPRIL,LISINOPRIL,106
1780868950,CARVEDILOL,CARVEDILOL,50
1932102647,DIGOX,DIGOXIN,21
1780868950,HYDRALAZINE HCL,HYDRALAZINE HCL,18
1932102647,CLONAZEPAM,CLONAZEPAM,11
1932102647,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,29
1780868950,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,32
1780868950,SOTALOL,SOTALOL HCL,23
1932102647,OMEPRAZOLE,OMEPRAZOLE,13
1780868950,ELIQUIS,APIXABAN,28
1932102647,MULTAQ,DRONEDARONE HCL,20
1932102647,VERAPAMIL ER,VERAPAMIL HCL,18
1932102647,DILTIAZEM 24HR ER,DILTIAZEM HCL,40
1780868950,CARTIA XT,DILTIAZEM HCL,11
1780868950,LISINOPRIL,LISINOPRIL,36
1780868950,FUROSEMIDE,FUROSEMIDE,34
1932102647,AMIODARONE HCL,AMIODARONE HCL,91
1932102647,NADOLOL,NADOLOL,14
1184849739,XARELTO,RIVAROXABAN,32
1780868950,SIMVASTATIN,SIMVASTATIN,12
1932102647,CLOPIDOGREL,CLOPIDOGREL BISULFATE,46
1932102647,METOPROLOL TARTRATE,METOPROLOL TARTRATE,77
1780868950,CLOPIDOGREL,CLOPIDOGREL BISULFATE,34
1780868950,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,19
1932102647,MIDODRINE HCL,MIDODRINE HCL,44
1932102647,LABETALOL HCL,LABETALOL HCL,19
1780868950,AMIODARONE HCL,AMIODARONE HCL,28
1932102647,TAZTIA XT,DILTIAZEM HCL,19
1932102647,PAROXETINE HCL,PAROXETINE HCL,12
1184849739,SOTALOL,SOTALOL HCL,20
1831224526,ATENOLOL,ATENOLOL,36
1831224526,BYSTOLIC,NEBIVOLOL HCL,15
1831224526,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,32
1831224526,CARVEDILOL,CARVEDILOL,108
1831224526,METOPROLOL TARTRATE,METOPROLOL TARTRATE,56
